gene	A_1	A_2	A_3
AT1G28265	0	0	0
AT1G28270	0	0	0
AT1G28280	36.40407792	38.26547568	38.17521465
AT1G28290	212.559588	164.4774764	151.8424237
AT1G28300	0	0	0.121009888
AT1G28305	0	0	0
AT1G28306	0	0	0
AT1G28310	8.56894223	9.529775438	11.01456425
AT1G28320	30.21214683	26.39014737	24.79739067
AT1G28327	0	0.118247092	0
AT1G28330	190.6102197	173.6713339	140.3149112
AT1G28335	0	0	0
AT1G28340	39.64774411	47.76663179	50.16364274
AT1G28350	25.77021761	25.61092902	26.05236314
AT1G28360	3.546401556	3.678593133	3.794524348
AT1G28370	3.111281564	2.730753477	3.829105763
AT1G28375	0	0	0
AT1G28380	26.15465996	27.57641091	30.14925012
AT1G28390	5.002087043	4.604828429	4.415446514
AT1G28395	34.09578081	34.58366937	42.2025147
AT1G28400	88.64940225	83.00555749	85.57753205
AT1G28410	13.03403216	13.28406197	11.28801314
AT1G28420	20.35863528	18.42981845	19.44134566
AT1G28430	0	0	0
AT1G28440	54.5995213	59.56557794	61.16214331
AT1G28450	0	0	0
AT1G28460	0	0	0
AT1G28470	5.793120692	7.333088196	4.333651193
AT1G28480	1.754984974	2.002441948	0.387290456
AT1G28490	34.93104221	37.6633451	34.48579646
AT1G28500	0	0	0
AT1G28510	34.05384258	32.887112	31.81641824
AT1G28520	39.80018594	37.19566353	35.58569682
AT1G28530	12.00800452	11.25930039	13.02507465
AT1G28540	17.52727192	15.58336998	16.43139832
AT1G28550	0	0.125266777	0
AT1G28560	2.714121251	2.434845152	2.590066391
AT1G28570	12.3750038	13.21106209	16.94365469
AT1G28580	63.12298863	59.24008951	54.68245706
AT1G28590	0.291200128	0.805478848	0.21420702
AT1G28600	108.936983	130.9107417	111.1548165
AT1G28610	28.038325	29.86948846	30.10136838
AT1G28630	0	0	0
AT1G28640	0.233336451	0.242034032	1.287318438
AT1G28650	0	0	0.233338247
AT1G28660	45.9774903	57.28655464	44.66807228
AT1G28670	34.29473657	35.21464883	36.88767868
AT1G28680	29.41871622	24.54091446	21.9989295
AT1G28690	2.310224942	1.629509992	3.772674879
AT1G28695	0	0	0
AT1G28700	0	0	0
AT1G28710	7.184989599	5.985720607	4.49457173
AT1G28815	9.613386035	9.728510765	8.020244644
AT1G28760	10.57429549	11.05154506	9.015941379
AT1G28765	4.482956768	3.342229401	2.16409342
AT1G28960	37.24817168	33.45474284	28.43130258
AT1G29000	6.717919226	6.855936243	3.347607377
AT1G29005	0	0	0
AT1G29010	0	0	0
AT1G29020	1.818555374	1.305928903	0.463060598
AT1G29025	1.577091138	0.545292323	0.870082016
AT1G29030	20.32363996	16.35481039	19.23293713
AT1G29040	20.09314781	20.92932234	23.84056799
AT1G29041	0	0	0
AT1G29050	38.27178226	40.543003	26.61782619
AT1G29060	18.31285548	15.31892288	16.94732347
AT1G29070	255.5393121	239.4544043	297.9188091
AT1G29080	0	0	0
AT1G29090	0.300281213	0	0.331330608
AT1G29100	0	0	0
AT1G29110	1.29345012	0.596294789	0.951462822
AT1G29120	26.19872722	29.30540968	27.12242953
AT1G29140	0	0	0
AT1G29150	85.83352527	91.31762836	87.7860753
AT1G29160	8.874472993	5.736616054	4.683179649
AT1G29170	11.54386418	11.89297921	12.17619788
AT1G29179	0	0	0
AT1G29180	0.216382417	0.112224019	0.119378294
AT1G29195	6.16328582	4.864255382	3.10461083
AT1G29200	1.28468468	0.63455767	1.147518164
AT1G29220	26.28907363	22.24294481	17.40443502
AT1G29230	1.073868129	0.477384171	0.507817385
AT1G29240	7.070680256	7.898410999	6.334791694
AT1G29250	110.8245417	103.8368619	119.8783315
AT1G29260	23.17860327	22.85038802	20.81955866
AT1G29270	1.506948976	2.164320372	1.918579726
AT1G29280	27.30801764	18.69125322	13.42602763
AT1G29290	1.117291067	1.685727885	0.784521912
AT1G29300	13.15676573	14.62198089	11.3265982
AT1G29310	39.39143546	46.35286013	55.71146948
AT1G29320	41.01248219	38.10213278	41.90841335
AT1G29330	25.20409296	26.33651317	18.88221775
AT1G29340	35.97066037	40.12545414	36.53038083
AT1G29350	58.64717001	61.62071956	64.71134952
AT1G29355	11.87995673	15.88990092	13.79827036
AT1G29370	67.23788235	58.80573627	58.52683826
AT1G29380	3.204844129	2.535486258	1.618274017
AT1G29390	76.83651707	84.2098135	96.77321915
AT1G29395	255.2019736	219.3726771	260.8298803
AT1G29400	78.07429219	75.56445494	60.05804289
AT1G29410	7.564530978	6.947419853	6.346978533
AT1G29418	95.64537529	81.82082908	90.11995326
AT1G29420	1.598177188	2.486623498	0.881715201
AT1G29430	18.53066328	9.520875883	15.28729234
AT1G29435	0	0	0
AT1G29440	24.95227141	25.38462576	27.0028942
AT1G29450	12.38476089	11.1780372	13.4878861
AT1G29460	9.360050586	7.53280219	7.122682575
AT1G29465	10.51713083	12.84856066	10.57309211
AT1G29470	146.2552877	158.9679522	175.1268003
AT1G29480	0	0	0
AT1G29490	0.215253746	0	0.950044844
AT1G29500	15.51783821	16.40580679	20.90908354
AT1G29510	13.43583845	11.36937831	12.87444491
AT1G29520	21.41001623	16.39980652	14.53774437
AT1G29530	13.27872582	13.290401	14.78028435
AT1G29535	2.825907327	3.148371672	2.656167043
AT1G29540	0	0.19713035	0
AT1G29550	11.89792399	12.05440759	11.90695571
AT1G29560	2.674727099	2.047791463	2.951296715
AT1G29570	0	0	0
AT1G29580	0	0	0
AT1G29590	4.159506095	4.612106295	6.172225305
AT1G29600	1.145612217	1.005497086	0.5834168
AT1G29620	0	0	0
AT1G29630	5.802502437	5.856119835	6.690887666
AT1G29640	21.36616322	14.71595557	13.57945755
AT1G29660	162.4485451	151.013523	212.8261407
AT1G29670	309.6149202	354.9404713	461.3173876
AT1G29680	1.69127943	1.929753775	4.665398788
AT1G29690	19.10519357	22.72387947	24.03198754
AT1G29700	20.0277282	20.36692031	23.65851885
AT1G29710	6.272710253	4.478516913	6.831427929
AT1G29720	1.573183616	1.455410412	1.079043427
AT1G29730	0.754346998	1.012601981	0.97923209
AT1G29740	0.232335544	0.281161786	0.128179643
AT1G29750	8.353467355	10.46252655	9.867402408
AT1G29760	18.72697174	19.42501675	12.87604924
AT1G29770	2.696700212	2.125886669	1.428260098
AT1G29775	0	0	1.08047473
AT1G29780	1.518088354	1.349721313	1.196471641
AT1G29790	21.8585727	21.43396853	21.86975493
AT1G29800	10.92367538	9.849696366	10.08371868
AT1G29810	18.6550438	19.35040771	18.4008441
AT1G29820	16.13057757	13.43152485	11.26693807
AT1G29830	0.11695163	0.121310984	0.064522276
AT1G29840	8.62648062	7.25516057	8.232188416
AT1G29850	74.25928727	78.40629609	76.59400824
AT1G29860	0.128960057	0	0.142294663
AT1G29870	0	0	0
AT1G29880	102.1847311	97.46075608	108.2431808
AT1G29890	20.21984391	23.46768567	20.01923856
AT1G29900	120.464849	117.8885736	127.6710189
AT1G29910	4288.770718	4272.967157	5334.139416
AT1G29920	3374.113275	3636.817916	4468.424941
AT1G29930	11822.31987	12492.10859	14672.0189
AT1G29940	42.47247634	40.87674461	43.16437207
AT1G29950	30.42861582	32.99480023	27.54543601
AT1G29960	5.299130076	5.919473907	7.346313366
AT1G29962	0	0	0
AT1G29965	79.49537751	75.10309757	78.65548919
AT1G29970	21.6652895	22.13618781	18.98114876
AT1G29980	12.78188171	17.16604107	19.96764606
AT1G29990	55.20034684	52.69134787	55.67674881
AT1G30000	22.97213671	23.60202132	22.51771381
AT1G30010	5.783663143	5.512822767	5.576800935
AT1G30020	0	0	0
AT1G30040	2.000992313	2.012682664	1.873367184
AT1G30050	0.3849041	0.099812835	0.212351796
AT1G30060	0	0	0
AT1G30070	19.05478408	23.19098995	20.46440044
AT1G30080	1.94548195	1.461309977	0.88826766
AT1G30090	32.71293945	31.93138686	31.48378299
AT1G30100	0.210751843	0.582953563	0.852660627
AT1G30110	13.04576572	10.35615662	13.21963321
AT1G30120	163.3875238	188.5978773	196.8014479
AT1G30130	30.34640802	26.10162194	22.57365759
AT1G30135	1.433600629	0.557639203	0.197729557
AT1G30140	0.290322137	0	0
AT1G30160	0.657377662	0.77929293	0.828972809
AT1G30170	0	0	0
AT1G30190	0.73754177	2.550111758	2.034510927
AT1G30200	35.62629269	37.28793007	32.92109042
AT1G30210	37.27891391	41.30883849	48.47240597
AT1G30220	5.649447153	6.707262606	4.656428559
AT1G30230	560.4829506	549.1763831	500.3477454
AT1G30240	15.48027896	14.33863232	16.14072009
AT1G30250	4.106317747	2.407475717	2.166959516
AT1G30260	13.56051599	9.159244196	7.481343856
AT1G30270	53.17741365	50.89407422	42.14230707
AT1G30280	8.442018581	8.915906146	8.129395415
AT1G30290	7.962740399	8.77577223	9.03015442
AT1G30300	13.95556936	14.17207379	13.56798841
AT1G30320	33.82169315	36.37641424	27.75974962
AT1G30330	36.08215415	35.03030088	34.08627852
AT1G30350	0	0	0
AT1G30360	292.8148602	289.4635705	312.7271626
AT1G30370	0.811890182	0.168430653	0.179168097
AT1G30380	1686.643257	1708.404926	2004.87074
AT1G30400	55.22524775	54.55127338	51.06334934
AT1G30410	17.87955452	16.67294411	13.80701728
AT1G30420	4.563733905	3.614937244	2.441517007
AT1G30440	37.71907384	39.32750477	46.08808762
AT1G30450	20.30493209	18.06920212	19.38229605
AT1G30455	0.188804266	0	0
AT1G30460	15.16121709	14.23746402	14.00674422
AT1G30470	34.84560314	35.40278914	37.13374124
AT1G30473	0.188557785	0.195586248	0
AT1G30475	7.136129612	5.823007168	5.144355143
AT1G30480	24.79786784	22.4856358	24.55331218
AT1G30490	22.28215333	19.4633408	19.09955776
AT1G30500	17.53569926	23.18793696	23.63225544
AT1G30510	74.099973	75.81435242	59.06721118
AT1G30515	0	0.607374591	0.430729791
AT1G30520	5.540433573	5.803852909	7.323878745
AT1G30530	31.4911266	37.76885254	38.7566512
AT1G30540	9.010139302	8.142340531	8.360147689
AT1G30545	3.363187378	2.828553791	3.209465528
AT1G30550	1.33511588	0.755390248	0.669621944
AT1G30560	0.081647973	0	0
AT1G30570	13.81019266	14.78117458	14.80141806
AT1G30580	217.4426383	199.7890944	198.7768265
AT1G30590	31.8639967	28.33665144	31.7166506
AT1G30600	8.047712621	8.591774382	9.503002326
AT1G30610	14.48186067	13.65204698	15.32132922
AT1G30620	13.92331458	15.02422835	12.54926379
AT1G30630	108.5955147	111.1920935	106.880045
AT1G30640	15.43251121	14.7677183	13.79048352
AT1G30650	15.72915101	12.81396286	9.906142629
AT1G30660	0.227636349	0.472242918	0.376761283
AT1G30670	0	0	0
AT1G30680	37.06183444	38.16871361	39.84250565
AT1G30690	55.02608804	60.07764996	73.33777554
AT1G30700	54.96898694	44.82080928	30.79538446
AT1G30710	0	0	0
AT1G30720	12.32382793	11.46835365	14.60827121
AT1G30730	2.375091689	2.001693582	1.719820388
AT1G30740	0	0.171712396	0.182659052
AT1G30750	9.882412756	8.358326828	3.858432126
AT1G30755	5.19008778	6.027732683	5.82464149
AT1G30757	0	0.558331922	0.791900733
AT1G30760	0.974394615	0.932967716	0.827036962
AT1G30780	0	0	0
AT1G30790	0	0	0
AT1G30795	0	0.210124917	0
AT1G30810	7.689073221	7.116233735	6.399668186
AT1G30800	0	0	0
AT1G30814	0	0	0
AT1G30820	42.59947983	40.78374728	39.82662582
AT1G30825	11.7672565	8.749347028	11.26046302
AT1G30840	3.134372284	2.284630915	2.056387388
AT1G30845	5.656733552	4.889656194	5.825536074
AT1G30850	2.108543991	0.729046549	0.904777095
AT1G30860	3.900806383	4.319600802	1.91941998
AT1G30870	22.79974272	10.90636877	6.594621625
AT1G30880	116.4482941	113.9325125	104.2810664
AT1G30890	22.19399461	25.31134659	24.48887717
AT1G30900	4.557559927	4.260534399	3.911301685
AT1G30910	20.7776985	20.19209476	20.36642049
AT1G30920	0.212248734	0.220160273	0.117097739
AT1G30925	0	0	0
AT1G30930	0	0	0
AT1G30950	0.190422233	0.296280288	0.31516814
AT1G30960	17.07609025	17.71259891	17.66416507
AT1G30970	40.06913758	36.03942504	35.10547042
AT1G30972	0	0	0
AT1G30974	0	0	0
AT1G30990	1.932831991	0.729046549	0.581642418
AT1G31000	0	0	0.14514574
AT1G31010	10.80087746	12.4116968	13.20294176
AT1G31020	16.38235557	18.39609757	17.57879542
AT1G31040	3.618635803	3.646276476	4.677287707
AT1G31050	6.288808117	6.881641299	3.812679967
AT1G31070	34.21559861	38.34739672	37.82949059
AT1G31080	0	0	0
AT1G31090	0	0	0
AT1G31095	0	0	0
AT1G31120	16.68773959	15.05996126	13.52911317
AT1G31130	54.1992605	58.91089014	58.00093304
AT1G31140	0	0	0
AT1G31150	7.415579449	9.148811096	8.554283594
AT1G31160	27.27099378	26.94049135	28.18031369
AT1G31163	0	0	0
AT1G31170	21.21704213	23.35110956	18.02529911
AT1G31175	10.04417687	8.40431477	7.610158706
AT1G31180	79.4096056	69.2151724	75.31806608
AT1G31190	29.96896476	28.5049009	31.03835646
AT1G31200	2.997713013	2.261419861	3.307679714
AT1G31220	13.01817834	11.53212546	15.20306137
AT1G31230	72.99104674	77.71738687	80.80508174
AT1G31240	2.427483418	3.217402907	2.827292651
AT1G31243	1.128400495	0	0
AT1G31250	0.223583999	0	0
AT1G31255	0	0	0
AT1G31260	0	0	0
AT1G31270	0	0	0
AT1G31280	6.776668381	6.904487762	5.220894688
AT1G31290	1.183895601	2.083921432	0.791704037
AT1G31300	24.82083998	22.14334579	25.42442589
AT1G31310	1.756645095	1.822123773	1.938284059
AT1G31320	1.921001009	1.992606029	1.059817274
AT1G31330	2352.745986	2370.578485	2689.816242
AT1G31335	7.251159761	8.334574894	11.02831907
AT1G31340	86.9629221	87.92799872	93.07935793
AT1G31350	12.86130788	13.72461653	13.98699109
AT1G31360	9.148793529	8.617186892	8.818435907
AT1G31370	0	0	0
AT1G31380	0	0	0
AT1G31390	0	0	0
AT1G31400	0	0	0
AT1G31410	16.20930606	14.23781953	19.3314163
AT1G31420	64.49934157	66.18963492	76.59308098
AT1G31430	2.616006416	2.549062041	3.236383555
AT1G31440	32.05597262	33.02258738	30.91891754
AT1G31450	0	0	0
AT1G31460	4.358608363	3.975427864	2.487565389
AT1G31470	15.27602953	12.99493855	8.829117089
AT1G31480	11.41228033	10.80830862	9.307368591
AT1G31490	1.397535204	1.087221087	0.925225095
AT1G31500	16.67843688	22.23065814	18.86308004
AT1G31510	0	0	0
AT1G31520	0	0	0
AT1G31530	0	0	0
AT1G31540	5.188764281	6.568077574	6.145789384
AT1G31550	6.980873859	9.178839973	8.679102661
AT1G31555	0	0	0
AT1G31580	79.70563496	74.39172506	43.69823201
AT1G31600	22.91640113	24.28456555	22.82572365
AT1G31620	0	0	0
AT1G31630	0	0	0
AT1G31640	0	0	0
AT1G31650	12.73303684	11.56378714	11.87888553
AT1G31660	69.0926245	65.71790674	67.45121289
AT1G31670	0	0	0
AT1G31690	0.494218181	0	0.204495324
AT1G31710	27.68538898	27.92304774	28.85819333
AT1G31720	1.201481692	0.890190528	0.662858086
AT1G31730	47.47342082	48.99217218	50.9592762
AT1G31740	0	0	0
AT1G31750	21.95541463	17.8936995	11.76673348
AT1G31760	7.755589455	8.671535885	8.001842139
AT1G31770	20.15626436	20.46036495	14.50980803
AT1G31772	0	0.186806815	0
AT1G31780	35.56477427	35.85854523	34.71426235
AT1G31790	5.651342133	3.607381569	4.436938176
AT1G31800	54.28533086	52.97949572	57.74276181
AT1G31810	16.5666948	16.87403143	17.88375823
AT1G31812	533.2423843	516.3853551	541.93991
AT1G31814	6.705189867	5.535711573	5.964107904
AT1G31817	48.78954959	47.3050751	52.70504685
AT1G31820	10.04176164	10.1811179	9.830456178
AT1G31830	20.9167963	25.17073751	22.47622657
AT1G31835	5.369852498	6.712579687	5.925100936
AT1G31840	2.03290278	1.800091762	2.954336155
AT1G31850	44.80789658	46.94246299	46.6120269
AT1G31860	27.18950675	25.89004772	26.03255349
AT1G31870	21.34266778	25.67775225	23.20723267
AT1G31880	3.931994465	3.987924316	2.217489728
AT1G31885	1.104091659	0.624679913	0.553752685
AT1G31910	79.38267161	81.59843703	76.68735276
AT1G31920	0	0	0
AT1G31930	22.91616311	23.44135808	23.36085426
AT1G31940	19.14703779	24.03437463	23.27016661
AT1G31950	6.827420762	3.785159771	2.792547258
AT1G31960	0	0	0
AT1G31970	137.7121897	136.8679547	141.4358001
AT1G31990	0.438679615	0.227515666	0
AT1G32000	0	0	0
AT1G32010	0	0	0
AT1G32020	0	0	0
AT1G32030	0	0	0
AT1G32050	132.9999465	141.270189	130.9516876
AT1G32060	336.0985652	326.1933628	351.7945684
AT1G32070	57.20575443	58.44097006	60.66694616
AT1G32080	49.03178179	42.20885576	42.83713898
AT1G32090	32.84262692	28.54971829	26.72311069
AT1G32100	43.3631829	33.48101019	30.33906375
AT1G32120	2.081413986	2.660194426	2.583713696
AT1G32127	10.94206541	6.469459659	8.330705727
AT1G32130	70.93944351	69.45888841	69.577473
AT1G32140	0	0	0
AT1G32150	14.73157387	14.17092018	14.71107901
AT1G32160	46.53477427	43.36060334	50.47623924
AT1G32170	34.56129516	29.10770421	16.96152383
AT1G32180	0	0	0
AT1G32190	12.80335764	13.88821004	12.83454991
AT1G32200	46.10949975	45.69303574	52.01292424
AT1G32210	50.1143509	49.12966544	46.64214343
AT1G32220	72.81447161	76.04452581	95.27078486
AT1G32225	0	0	0
AT1G32230	103.1091439	86.25946212	66.49166512
AT1G32240	5.289020162	4.785805763	5.33923722
AT1G32250	0	0	0
AT1G32260	19.5523719	15.53800355	14.96268771
AT1G32270	0	0	0
AT1G32280	0	0	0
AT1G32300	0	0	0
AT1G32310	22.3602709	21.10421987	21.78279249
AT1G32320	0	0	0
AT1G32330	10.65279241	13.41770369	10.38042293
AT1G32337	0	0	0
AT1G32340	10.70507136	10.12601981	9.05789683
AT1G32350	14.00813825	8.050565789	0.52218225
AT1G32360	24.73053504	26.96588652	26.38358806
AT1G32361	0	0	0
AT1G32370	13.34715305	12.73214833	11.83440762
AT1G32375	0.093425138	0.193815092	0.103085396
AT1G32380	24.76033086	26.1588845	27.97106519
AT1G32400	93.61119612	101.4672846	101.6015565
AT1G32410	47.47172991	49.93968859	51.45162735
AT1G32415	2.987474844	2.592900674	3.63274851
AT1G32420	0	0	0
AT1G32430	0	0	0
AT1G32440	53.76496476	59.55583267	52.65948817
AT1G32450	67.00336224	53.13979499	26.60961569
AT1G32460	69.91631109	72.74977397	48.36722993
AT1G32470	207.3316808	186.6864837	226.2708282
AT1G32480	0	0	0
AT1G32490	28.82481286	29.0519061	25.19531464
AT1G32500	61.33036222	64.31981802	73.2420396
AT1G32510	0	0	0
AT1G32520	15.86877766	13.71690328	14.10497657
AT1G32530	30.29419171	26.29674423	23.61037372
AT1G32540	13.98888749	11.8500956	12.4125966
AT1G32550	35.62478345	37.62212465	40.44779841
AT1G32560	12.44261873	12.38318239	20.22273861
AT1G32570	0.269972455	1.120142548	0.297887893
AT1G32575	0	0	0
AT1G32580	73.49289398	77.89807541	81.50906323
AT1G32583	3.533584425	2.443532164	2.111937099
AT1G32585	0	0	0
AT1G32600	0	0	0
AT1G32610	3.402690643	3.250878675	3.952139432
AT1G32630	9.029690108	15.10156378	14.61586823
AT1G32640	36.93221541	36.48679589	29.12173414
AT1G32650	0	0	0
AT1G32660	0	0	0
AT1G32690	10.1544204	11.47617188	9.030410515
AT1G32700	44.71243984	44.82703309	31.17475762
AT1G32710	0.71326056	0.739847238	5.115580973
AT1G32720	0	0	0
AT1G32730	6.822956552	8.074081389	6.998284426
AT1G32740	7.963849107	6.571011657	4.593371579
AT1G32750	22.2836311	21.05696078	19.90194305
AT1G32760	7.174969886	7.334554696	7.572657662
AT1G32763	0	0	0
AT1G32770	0	0	0
AT1G32780	1.742182958	0.860534554	1.464629731
AT1G32790	78.31570494	75.33596287	67.28620499
AT1G32810	21.11779121	20.47552988	19.97262274
AT1G32850	0.05107329	0.052977039	0
AT1G32860	25.96770229	24.2588102	25.80530796
AT1G32870	36.69955311	34.5441711	27.53940063
AT1G32880	0.261658086	0	0.288713809
AT1G32900	53.9426638	65.49681671	59.72899189
AT1G32910	0	0	0
AT1G32920	40.51660177	37.78783227	24.34998729
AT1G32928	9.732238266	4.129775167	5.369281007
AT1G32930	7.740641322	6.26451924	5.725307055
AT1G32940	26.91052128	26.9991956	15.81925377
AT1G32950	0.739339556	0.821676778	0.640976325
AT1G32960	2.283991363	2.030680108	0.300018868
AT1G32970	0.126920267	0	0
AT1G32975	0	0	0
AT1G32980	0	0	0
AT1G32990	192.1002097	183.5045856	219.187964
AT1G33010	0	0	0
AT1G33020	0	0	0
AT1G33030	1.260525935	0.980633885	0.347716413
AT1G33040	95.06116667	94.78009711	111.9658427
AT1G33050	41.02274406	32.10408552	22.82109667
AT1G33055	59.33986075	46.4874556	8.888665833
AT1G33060	11.93679862	10.62223041	10.39821809
AT1G33070	0	0	0
AT1G33080	7.229373034	5.367595613	6.045648908
AT1G33090	0.95494389	0.660359519	0.790264575
AT1G33100	0.163019485	0.084548006	0.629565552
AT1G33102	2.632934488	1.560615269	3.112695754
AT1G33110	62.96617667	67.64845298	40.75463316
AT1G33120	485.1944427	448.2775197	467.7572908
AT1G33140	816.3983217	770.3483832	786.6606211
AT1G33170	15.60481489	17.25303312	17.9524858
AT1G33220	0	0	0
AT1G33230	32.16479884	31.21892516	29.74456413
AT1G33240	29.82426147	25.12126846	21.98707104
AT1G33250	19.16648183	18.70415786	17.92006869
AT1G33260	5.349454198	6.433454247	5.817048598
AT1G33265	24.4000615	22.25203811	24.39337081
AT1G33270	18.73034614	20.81046166	21.1859227
AT1G33280	0.367208297	0.25393062	0.135059341
AT1G33290	28.58317835	33.09612498	27.45229844
AT1G33320	0.299451133	0.207075419	0.110138233
AT1G33330	13.92292983	14.19074135	14.29387462
AT1G33340	3.282619622	1.827061778	2.12022203
AT1G33350	3.415503222	2.40190887	2.874409225
AT1G33355	0	0	0
AT1G33360	17.14536637	12.03947811	8.449427674
AT1G33390	13.22876917	13.88679584	13.01767468
AT1G33400	9.229429241	9.023256257	8.603523071
AT1G33410	28.57728823	29.20148738	32.13537672
AT1G33420	10.19878191	9.574236156	8.361425249
AT1G33430	0.093485607	0.193940538	0.206304236
AT1G33440	3.536927642	4.00229027	3.547863371
AT1G33470	49.70555774	49.41601216	49.14795263
AT1G33475	1.331758505	1.506981383	0.40076284
AT1G33480	8.618759977	8.5470549	9.927968621
AT1G33490	32.34224951	29.17200168	28.81516403
AT1G33500	0.326530362	0.112900577	0.120097982
AT1G33520	36.59677281	34.92403898	32.53548241
AT1G33530	0	0	0
AT1G33540	0.167461175	0	0
AT1G33560	5.818832733	5.473076148	4.4617077
AT1G33590	125.3101441	115.3514893	113.5796582
AT1G33600	68.04268864	68.85902941	72.59536495
AT1G33607	0	0	0
AT1G33610	9.067684695	9.825577744	17.4199296
AT1G33612	0.878231255	0.630669594	1.26720785
AT1G33640	0	0.366305784	0
AT1G33670	0	0.103609312	0
AT1G33680	59.22921761	55.16572908	49.80666545
AT1G33700	11.38613755	10.27955634	6.747052052
AT1G33710	0	0	0
AT1G33720	0.909602255	0.844190957	0.422592039
AT1G33730	0.094278893	0	0
AT1G33750	6.037486893	4.060323785	2.855044043
AT1G33760	0.124085278	0	0
AT1G33770	0.181280531	0.141028302	0.450056543
AT1G33780	37.38564808	34.96484562	32.46008947
AT1G33790	11.46477806	10.26306757	7.682570861
