"","gene","Control_1","Control_2","Control_3","A_1","A_2","A_3","wtavg","abaavg","log2FoldChange"
"2261","AT1G22180",10.20353235,8.8936426,12.98434338,12.51876605,13.47235369,11.30957365,10.6938394433333,12.4335644633333,0.217460027078765
"2262","AT1G22190",36.37800138,35.79026198,38.507115,43.56968091,39.8660175,37.81495938,36.8917927866667,40.41688593,0.131658268494616
"2263","AT1G22200",48.65447326,50.70892541,50.82703866,40.40895402,45.50060516,45.31375572,50.06347911,43.7411049666667,-0.194768887606783
"2264","AT1G22210",0,0,0.11732649,0,0,0,0.03910883,0,-Inf
"2265","AT1G22220",6.264904689,2.174800594,3.9632173,2.201117947,1.956997956,1.503490779,4.13430752766667,1.88720222733333,-1.13139668024528
"2266","AT1G22230",7.345343452,2.814231588,3.494961005,5.823163965,6.148082613,2.868430932,4.551512015,4.94655917,0.120079445301767
"2267","AT1G22240",0,0.065874076,0,0.073020861,0,0.241713887,0.0219580253333333,0.104911582666667,2.25635374118275
"2268","AT1G22250",9.402509322,9.557378181,9.087352572,8.651990103,10.62286774,11.49490383,9.349080025,10.2565872243333,0.133654456641644
"2269","AT1G22260",0.15254066,0.422089156,0.196570329,0.327517604,0.339725773,0.671140361,0.257066715,0.446127912666667,0.795314593229283
"2270","AT1G22270",121.4252436,150.8447095,135.9603713,83.70237634,86.41854468,96.43819427,136.0767748,88.85303843,-0.614927835937228
"2271","AT1G22275",0.49798331,0.537400378,0.62567924,0.870644037,0.475314295,0.758423331,0.553687642666667,0.701460554333333,0.341289654346222
"2272","AT1G22280",50.92897306,52.09005623,56.52359764,39.74832276,34.86729107,36.45837437,53.1808756433333,37.0246627333333,-0.522420938199791
"2273","AT1G22290",0,0,0,0.644800283,0.167208779,0.177868329,0,0.329959130333333,Inf
"2274","AT1G22300",210.7831524,175.7637089,183.847187,205.8818559,204.5685758,187.7005219,190.131349433333,199.3836512,0.0685506908319314
"2275","AT1G22310",11.89607658,9.808871075,9.645419068,10.72611823,9.678037311,8.511623791,10.450122241,9.63859311066667,-0.116625333288658
"2276","AT1G22330",24.47786968,21.25083142,27.79745849,10.3235081,10.02687705,9.941209987,24.5087198633333,10.097198379,-1.27934008063243
"2277","AT1G22340",0.647466338,0.767819225,0.804554131,0.766009057,1.147700563,0.845215205,0.739946564666667,0.919641608333333,0.313650650833322
"2278","AT1G22360",102.0551243,101.2317234,111.9211295,66.52505175,50.24843474,44.17365902,105.069325733333,53.6490485033333,-0.96971705658237
"2279","AT1G22370",3.890070367,3.01393625,3.13306797,14.19892304,17.57480986,16.12790398,3.345691529,15.9672122933333,2.25473611451754
"2280","AT1G22380",1.089399694,1.808660579,1.228365596,2.923790756,1.90631547,3.318288498,1.37547528966667,2.71613157466667,0.981623146258798
"2281","AT1G22400",72.08100406,114.583185,161.0768011,102.0257001,104.7918824,51.52150014,115.913663386667,86.1130275466667,-0.428747218522933
"2282","AT1G22410",167.167391,183.7564645,172.7115008,203.8966012,246.922709,232.5616251,174.545118766667,227.7936451,0.384127488018587
"2283","AT1G22420",0,0,0,0,0,0,0,0,NA
"2284","AT1G22430",47.21554657,41.84935903,44.16879949,38.95492626,37.27401958,42.47018833,44.41123503,39.5663780566667,-0.166649686004514
"2285","AT1G22440",23.68110335,7.527083018,9.529306183,27.21831099,20.08230887,11.26226744,13.5791641836667,19.5209624333333,0.523629500765931
"2286","AT1G22450",123.5400293,125.6909095,120.0840594,114.3309985,106.6432176,103.488585,123.1049994,108.154267033333,-0.186798766722156
"2287","AT1G22460",0.069855069,0.463903596,0.472595486,0.385674936,0.666751517,0.496479821,0.335451383666667,0.516302091333333,0.622111747374858
"2288","AT1G22470",1.706134123,2.675219424,3.481110955,9.070813641,11.58021764,9.623793636,2.62082150066667,10.0916083056667,1.94506511312294
"2289","AT1G22480",0,0,0.136423697,0.38966348,0.269458751,0.573273463,0.0454745656666667,0.410798564666667,3.17529937718515
"2290","AT1G22490",0.527484578,0.562981422,0.582633322,1.456140437,1.798116488,2.907374392,0.557699774,2.05387710566667,1.88078926870229
"2291","AT1G22500",37.34099019,15.54443286,21.39812868,10.74395643,9.567392973,10.96018401,24.76118391,10.423844471,-1.24819283254006
"2292","AT1G22510",11.06022854,13.33174304,13.76457163,14.08104401,14.46129979,13.07572579,12.7188477366667,13.8726898633333,0.125279572363334
"2293","AT1G22520",44.28082898,44.48184951,44.4618456,33.13608127,33.71340119,38.13684405,44.4081746966667,34.99544217,-0.343658236903175
"2294","AT1G22530",186.0429125,186.5892516,200.3200128,120.2707693,138.4309855,147.2559529,190.984058966667,135.3192359,-0.497085288721212
"2295","AT1G22540",13.37333413,8.698039624,10.52661303,13.38420754,11.44862426,11.26858746,10.8659955946667,12.03380642,0.147272687153248
"2296","AT1G22550",19.38828689,12.80859197,12.64843566,19.10440694,18.96834286,17.79891658,14.9484381733333,18.6238887933333,0.317159590603966
"2297","AT1G22570",28.12573682,30.54065243,35.4889272,17.25380522,21.76104983,27.69144284,31.3851054833333,22.23543263,-0.497219582567301
"2298","AT1G22590",18.37568606,16.48070694,14.4065211,9.16392379,9.934788644,12.19901524,16.4209713666667,10.4325758913333,-0.654444055404946
"2299","AT1G22600",0.463363363,0.576969399,0.335874135,2.451668677,2.653621829,5.292731378,0.458735632333333,3.46600729466667,2.91753981248434
"2300","AT1G22620",16.48785077,13.86283555,15.27503217,17.18744956,16.95131687,18.00804727,15.20857283,17.3822712333333,0.192731825315906
"2301","AT1G22610",26.0899548,34.97353105,30.0488057,23.96401123,21.66004528,25.19646285,30.37076385,23.6068397866667,-0.363478270939134
"2302","AT1G22630",50.04040245,42.07199542,42.57608873,46.63645424,38.16916254,51.45871302,44.8961622,45.4214432666667,0.016781422196756
"2303","AT1G22640",14.78893133,12.09054956,11.26133313,38.96968562,37.0002832,37.53897749,12.7136046733333,37.8363154366667,1.57339846950993
"2304","AT1G22650",16.92948713,23.95729658,21.32218387,10.855644,13.1688096,14.48203178,20.7363225266667,12.8354951266667,-0.692021114103938
"2305","AT1G22660",9.656642798,11.0768659,11.08643461,10.71685959,8.658447127,11.11192924,10.6066477693333,10.1624119856667,-0.0617259070709916
"2306","AT1G22670",0.121866723,0.10116376,0,0,0,0,0.0743434943333333,0,-Inf
"2307","AT1G22680",0.112923985,0.187480464,0,0.207820523,0.323350502,0.114654693,0.100134816333333,0.215275239333333,1.10423871356496
"2308","AT1G22690",298.314425,304.0876687,293.2795212,81.85925266,49.61285817,50.27248095,298.5605383,60.5815305933333,-2.30107355904182
"2309","AT1G22700",90.55182065,95.01166744,94.45882627,80.07326303,76.87639984,90.74407139,93.3407714533333,82.5645780866667,-0.176984422763548
"2310","AT1G22710",94.68419882,102.50945,104.7632791,144.7877164,138.7782269,151.592081,100.652309306667,145.052674766667,0.527196626056279
"2311","AT1G22720",0,0,0,0,0,0,0,0,NA
"2312","AT1G22730",26.47662629,23.69965308,23.87177887,22.94613052,19.84395928,19.90621792,24.68268608,20.89876924,-0.240081421216623
"2313","AT1G22740",16.30413345,13.78043373,11.60335717,20.86741765,17.5425535,18.20941713,13.8959747833333,18.8731294266667,0.441666620482397
"2314","AT1G22750",42.54420644,36.30382437,37.15961025,39.51301396,42.62528976,37.83025789,38.6692136866667,39.9895205366667,0.0484365552829088
"2315","AT1G22760",0,0.051746991,0.180742436,0.057361105,0.059499232,0.063292304,0.0774964756666667,0.0600508803333333,-0.367945306257088
"2316","AT1G22770",78.28154128,68.6771918,77.70247387,82.13643724,82.41267225,87.5553645,74.8870689833333,84.0348246633333,0.166270690576908
"2317","AT1G22780",551.392724,605.1028369,568.5943299,363.5016011,318.3173724,340.2488529,575.0299636,340.689275466667,-0.755180600159947
"2318","AT1G22790",21.84981397,19.2163949,20.66085053,24.45292269,24.12436424,22.90419437,20.5756864666667,23.8271604333333,0.211666466633422
"2319","AT1G22800",17.47283925,17.48600259,19.51407262,21.16954695,23.25577335,16.6564835,18.1576381533333,20.3606012666667,0.165203609190616
"2320","AT1G22810",4.279077403,4.843826116,4.511617877,1.431824172,1.4851952,4.739628925,4.54484046533333,2.552216099,-0.83247916441265
"2321","AT1G22830",4.945725522,5.266697378,4.441976417,3.585598517,3.242424084,4.057798157,4.88479977233333,3.62860691933333,-0.428883646776406
"2322","AT1G22840",301.0978062,344.5643169,357.5564733,295.1674319,294.9435287,281.8287321,334.4061988,290.646564233333,-0.202335736120663
"2323","AT1G22850",75.30935883,80.50505511,78.80232334,105.6547807,115.6498052,122.9009099,78.2055790933333,114.735165266667,0.552964195340192
"2324","AT1G22860",11.05815306,8.487461266,8.609376482,9.852447374,10.93172384,10.02467293,9.384996936,10.2696147146667,0.129953877893814
"2325","AT1G22870",9.377934498,7.977485053,9.960987739,11.27799749,10.14746112,10.88863508,9.10546909666667,10.7713645633333,0.24239577917716
"2326","AT1G22880",13.33872429,10.4143374,11.01015061,9.752863442,8.258285665,8.784750902,11.5877374333333,8.93196666966667,-0.375549127295413
"2327","AT1G22882",18.85810422,18.99902293,18.71275946,22.19308325,22.69985845,19.88574257,18.85662887,21.5928947566667,0.195484886412793
"2328","AT1G22885",33.82674329,28.76507094,33.88900879,29.60828,28.34946843,29.73790172,32.16027434,29.2318833833333,-0.137736929683204
"2329","AT1G22890",26.71733435,20.69997067,32.92281152,25.40421653,19.97587544,14.46763326,26.7800388466667,19.9492417433333,-0.424824141747962
"2330","AT1G22900",7.106031457,7.996211544,10.22546391,8.282505041,9.94774481,11.86456909,8.44256897033333,10.0316063136667,0.248798671100213
"2331","AT1G22910",19.49867569,17.31923567,19.15919714,14.35381499,15.0749619,16.76189886,18.6590361666667,15.3968919166667,-0.277235314001703
"2332","AT1G22920",41.76815347,43.38020021,47.00401401,32.11622502,31.31091047,32.04828523,44.05078923,31.82514024,-0.469000995737022
"2333","AT1G22930",38.56838051,27.12807381,32.22514142,93.26391291,84.49423089,54.44317542,32.6405319133333,77.40043974,1.24567719506538
"2334","AT1G22940",15.92648313,16.37917685,14.19544706,14.16670565,14.86367282,15.54172148,15.5003690133333,14.85736665,-0.0611241294612642
"2335","AT1G22950",35.3666486,42.14098064,41.28630062,27.97290543,31.57579045,27.94018751,39.59797662,29.16296113,-0.441289498718719
"2336","AT1G22960",9.937156947,10.95433419,10.27533256,8.357384197,9.025859307,7.64845922,10.3889412323333,8.343900908,-0.316254702768948
"2337","AT1G22970",26.1150675,27.13613395,29.82877549,19.66134475,19.08689669,21.41621595,27.6933256466667,20.05481913,-0.465589360159405
"2338","AT1G22980",1.339939482,1.986264063,1.017521135,1.144913673,1.370296333,0.971768431,1.44790822666667,1.16232614566667,-0.316955220423741
"2339","AT1G22985",3.488096429,3.657513615,6.387501099,9.79794769,9.462256786,6.896714429,4.51103704766667,8.71897296833333,0.950699071529734
"2340","AT1G22990",3.122632745,0.345620484,1.207186879,17.04872472,13.11413573,6.129616254,1.558480036,12.0974922346667,2.95649643376419
"2341","AT1G23000",5.665943438,7.569536955,7.272852704,7.168811718,7.013526486,7.190976767,6.83611103233333,7.12443832366667,0.0596004499805411
"2342","AT1G23010",4.862333373,4.832202624,4.500791569,6.364730191,7.386367554,7.857248061,4.73177585533333,7.20278193533333,0.606172492572716
"2343","AT1G23020",26.09496915,24.00120189,27.23575424,25.20486104,21.1414337,22.60364773,25.7773084266667,22.9833141566667,-0.165514783292237
"2344","AT1G23030",24.74633826,23.55382917,28.92565242,25.45351112,17.18931089,19.07441459,25.74193995,20.5724122,-0.323409815537942
"2345","AT1G23037",0,0,0,0,0,0,0,0,NA
"2346","AT1G23040",11.87368618,8.65454098,10.07622406,25.1384868,28.83970946,16.66230249,10.20148374,23.5468329166667,1.20675403015727
"2347","AT1G23050",8.942210845,5.054018813,6.252008652,20.13340035,11.80392639,11.39737131,6.74941277,14.44489935,1.09772625982174
"2348","AT1G23060",1.577531048,2.14287858,2.356284668,5.146619708,3.490530998,1.747318658,2.02556476533333,3.461489788,0.773068877518311
"2349","AT1G23070",0.107436235,0,0,2.471513747,2.358547921,4.79964476,0.0358120783333333,3.20990214266667,6.48593925861283
"2350","AT1G23080",103.5154808,107.2445153,105.6627411,113.3126421,112.3984008,108.2458606,105.474245733333,111.318967833333,0.0778086663491184
"2351","AT1G23090",24.56579437,34.00365934,43.87548385,10.25544063,10.69340544,6.161517603,34.14831252,9.036787891,-1.91793232209189
"2352","AT1G23100",79.97992098,84.29644034,86.85294911,36.93573529,33.16605273,41.05907071,83.7097701433333,37.0536195766667,-1.17578153718215
"2353","AT1G23110",2.79225,2.069550866,1.252948516,1.651737446,2.950693163,1.012516027,2.038249794,1.87164887866667,-0.123021058495535
"2354","AT1G23120",9.008990777,4.026898268,5.190725921,19.60876092,17.85922638,15.12783879,6.075538322,17.53194203,1.52890166442594
"2355","AT1G23130",833.3041729,750.4909538,786.7020215,916.0101495,868.2413788,759.5066048,790.165716066667,847.9193777,0.101771844635018
"2356","AT1G23140",9.123668595,6.800892754,7.558164112,6.339388783,6.042524598,4.159122773,7.82757515366667,5.513678718,-0.505550250978871
"2357","AT1G23145",0,0,0,0,0,0,0,0,NA
"2358","AT1G23147",0,0,0,0,0,0,0,0,NA
"2359","AT1G23150",5.914134984,6.899739279,8.187644612,5.294979105,6.255174844,5.193320492,7.00050629166667,5.581158147,-0.326894737644159
"2360","AT1G23160",0.247317762,0.068434308,0,0,0.236059452,0,0.10525069,0.078686484,-0.419641941324906
"2361","AT1G23170",4.898757013,3.784147295,3.616676771,4.695554725,3.182112797,2.832323765,4.09986035966667,3.56999709566667,-0.199651872129244
"2362","AT1G23180",19.13460424,21.83523276,21.42093385,17.04977216,17.20341154,17.63373682,20.7969236166667,17.2956401733333,-0.265961719607323
"2363","AT1G23190",52.15874091,57.24817165,58.29552453,159.7706823,166.3916768,150.7324647,55.9008123633333,158.964941266667,1.50776746922752
"2364","AT1G23200",4.486905707,6.036519821,6.953372623,19.07769866,28.20644807,24.27074272,5.82559938366667,23.8516298166667,2.03360945268188
"2365","AT1G23201",0,0.139805711,0.488314864,0.464920376,0,0.170997878,0.209373525,0.211972751333333,0.0177997942316284
"2366","AT1G23205",7.061188647,5.495268523,6.682331867,8.392676971,7.30139777,10.3060277,6.412929679,8.66670081366667,0.434499314297126
"2367","AT1G23210",0.096238099,0.159777955,0.093012355,0.265668786,0.091857183,0.195426147,0.116342803,0.184317372,0.663810084106711
"2368","AT1G23220",34.8036229,37.99181444,37.16895387,28.98312934,29.73127802,32.15670079,36.65479707,30.2903693833333,-0.275142846908067
"2369","AT1G23230",15.39830311,13.90501523,16.51594909,16.74283844,14.58000307,15.97757031,15.2730891433333,15.76680394,0.0458983517572185
"2370","AT1G23240",0,0,0,0,0,0,0,0,NA
"2371","AT1G23250",0,0,0,0,0,0,0,0,NA
"2372","AT1G23260",32.91410815,27.09299182,23.65767202,34.74081665,35.63977776,31.31234805,27.88825733,33.8976474866667,0.281527366447516
"2373","AT1G23270",0,0,0,0,0,0,0,0,NA
"2374","AT1G23280",119.2164464,128.8114919,136.8099194,76.50452306,70.34883073,68.28411167,128.2792859,71.7124884866667,-0.83899194141012
"2375","AT1G23290",712.598841,820.16377,787.3672751,442.1668492,404.6033911,455.2311811,773.3766287,434.0004738,-0.833474549433318
"2376","AT1G23300",0,0,0,0,0.06150208,0,0,0.0205006933333333,Inf
"2377","AT1G23310",429.5341602,443.311799,450.0870814,596.5405639,624.7556961,638.2751336,440.9776802,619.8571312,0.491230095298311
"2378","AT1G23320",0,0.11165289,0,0,0,0,0.03721763,0,-Inf
"2379","AT1G23330",13.58216576,12.55224062,11.05764656,26.41207501,32.8886696,22.6215761,12.39735098,27.3074402366667,1.13926220030188
"2380","AT1G23340",3.539070698,2.339396104,2.153614671,2.472586972,2.251977607,3.393683154,2.677360491,2.70608257766667,0.0153944621115977
"2381","AT1G23350",0.126075775,0.523288846,0.365549762,0.232024519,0.240673198,0.12800805,0.338304794333333,0.200235255666667,-0.756627609008116
"2382","AT1G23360",20.44493495,13.68686161,16.99755194,12.44085252,9.547293407,12.94602425,17.0431161666667,11.6447233923333,-0.549512772009738
"2383","AT1G23380",7.586051935,6.667748701,7.331779869,7.288488769,8.092572139,4.530775341,7.19519350166667,6.63727874966667,-0.116441620943141
"2384","AT1G23390",32.96894422,18.08965574,18.57431,38.32862009,24.33024787,21.5541424,23.2109699866667,28.0710034533333,0.274273822567041
"2385","AT1G23400",53.43795793,51.97412701,47.06483184,41.72785021,41.31582904,45.72862763,50.8256389266667,42.9241022933333,-0.24376848394609
"2386","AT1G23410",0,6.772599363,6.513807618,0,0,0,4.428802327,0,-Inf
"2387","AT1G23420",0,0,0,0,0,0,0,0,NA
"2388","AT1G23440",27.34487159,17.74325381,25.62046371,43.12730382,38.06737769,28.67326767,23.5695297033333,36.6226497266667,0.635813205034901
"2389","AT1G23450",1.020268205,1.759035454,1.668734662,1.805440792,0.52436673,0.63748009,1.48267944033333,0.989095870666667,-0.584024446774649
"2390","AT1G23460",7.950550787,9.148369686,10.57509428,11.58958984,11.04483584,6.793606781,9.22467158433333,9.80934415366667,0.0886591325931133
"2391","AT1G23465",1.469244986,1.219646701,1.419998294,1.351968144,1.869816734,1.989017443,1.36962999366667,1.736934107,0.342756823529531
"2392","AT1G23480",23.68951483,20.93837192,22.78567054,12.44140162,9.814423057,12.34353414,22.4711857633333,11.5331196056667,-0.962293453024867
"2393","AT1G23490",320.580794,335.7825534,362.3813658,271.0956899,280.9565366,320.8182199,339.581571066667,290.956815466667,-0.222953125988132
"2394","AT1G23500",0,0,0.146149471,0,0,0,0.0487164903333333,0,-Inf
"2395","AT1G23510",0.141536825,0,0,0,0,0,0.0471789416666667,0,-Inf
"2396","AT1G23520",0,0,0,0,0,0,0,0,NA
"2397","AT1G23530",4.823311568,5.262291867,5.061211363,9.510662644,9.99670676,6.436366146,5.048938266,8.64791185,0.776371779966858
"2398","AT1G23540",0.362923328,0.502115308,0.292298942,0.445272488,0.346402464,0.245657068,0.385779192666667,0.34577734,-0.157932005264981
"2399","AT1G23550",5.431675583,7.637578086,11.78484931,8.976202807,7.512114174,4.164329687,8.284700993,6.884215556,-0.267157358191532
"2400","AT1G23560",3.143215806,1.87539125,2.183462125,3.796170877,3.281393806,1.994618556,2.400689727,3.02406107966667,0.333038322269316
"2401","AT1G23570",0,0,0,0,0,0,0,0,NA
"2402","AT1G23580",0,0,0,0,0,0,0,0,NA
"2403","AT1G23590",0,0,0,0,0,0,0,0,NA
"2404","AT1G23600",0,0,0.261557157,0.124513158,0,0.137387951,0.087185719,0.0873003696666667,0.00189592159814235
"2405","AT1G23610",0,0,0,0,0,0,0,0,NA
"2406","AT1G23640",0,0,0,0,0,0,0,0,NA
"2407","AT1G23645",0,0,0,0,0,0,0,0,NA
"2408","AT1G23650",0,0,0,0,0,0,0,0,NA
"2409","AT1G23660",0,0,0,0,0,0,0,0,NA
"2410","AT1G23670",0,0,0,0,0,0,0,0,NA
"2411","AT1G23680",0,0,0,0,0,0,0,0,NA
